feature,importance
bureau_CREDIT_ACTIVE_Active_count_norm,51.9
bureau_CREDIT_ACTIVE_Bad debt_count,0.0
bureau_CREDIT_ACTIVE_Bad debt_count_norm,0.0
bureau_CREDIT_ACTIVE_Sold_count,7.0
bureau_CREDIT_ACTIVE_Sold_count_norm,26.8
bureau_CREDIT_TYPE_Another type of loan_count,0.2
bureau_CREDIT_TYPE_Another type of loan_count_norm,4.7
bureau_CREDIT_TYPE_Car loan_count,15.0
bureau_CREDIT_TYPE_Car loan_count_norm,17.5
bureau_CREDIT_TYPE_Cash loan (non-earmarked)_count,0.0
bureau_CREDIT_TYPE_Cash loan (non-earmarked)_count_norm,0.0
bureau_CREDIT_TYPE_Consumer credit_count,21.200000000000003
bureau_CREDIT_TYPE_Consumer credit_count_norm,33.0
bureau_CREDIT_TYPE_Credit card_count,39.1
bureau_CREDIT_TYPE_Credit card_count_norm,24.2
bureau_CREDIT_TYPE_Interbank credit_count,0.0
bureau_CREDIT_TYPE_Loan for business development_count,0.2
bureau_CREDIT_TYPE_Loan for business development_count_norm,2.1999999999999997
bureau_CREDIT_TYPE_Loan for purchase of shares (margin lending)_count,0.0
bureau_CREDIT_TYPE_Loan for purchase of shares (margin lending)_count_norm,0.0
bureau_CREDIT_TYPE_Loan for the purchase of equipment_count,0.4
bureau_CREDIT_TYPE_Loan for the purchase of equipment_count_norm,0.0
bureau_CREDIT_TYPE_Loan for working capital replenishment_count,1.7000000000000002
bureau_CREDIT_TYPE_Loan for working capital replenishment_count_norm,1.7000000000000002
bureau_CREDIT_TYPE_Microloan_count,34.699999999999996
bureau_CREDIT_TYPE_Microloan_count_norm,19.9
bureau_CREDIT_TYPE_Mobile operator loan_count,0.0
bureau_CREDIT_TYPE_Mortgage_count,33.7
bureau_CREDIT_TYPE_Mortgage_count_norm,13.899999999999999
bureau_CREDIT_TYPE_Real estate loan_count,0.0
bureau_CREDIT_TYPE_Real estate loan_count_norm,0.0
bureau_CREDIT_TYPE_Unknown type of loan_count,0.1
bureau_CREDIT_TYPE_Unknown type of loan_count_norm,0.4
previous_AMT_ANNUITY_count,5.6000000000000005
previous_AMT_ANNUITY_mean,87.0
previous_AMT_ANNUITY_max,47.1
previous_AMT_ANNUITY_min,23.599999999999998
previous_AMT_ANNUITY_var,47.199999999999996
previous_AMT_ANNUITY_sum,36.5
previous_AMT_APPLICATION_mean,43.2
previous_AMT_APPLICATION_max,33.9
previous_AMT_APPLICATION_min,21.799999999999994
previous_AMT_APPLICATION_var,43.8
previous_AMT_APPLICATION_sum,30.499999999999996
previous_AMT_DOWN_PAYMENT_count,9.0
previous_AMT_DOWN_PAYMENT_mean,37.4
previous_AMT_DOWN_PAYMENT_max,40.9
previous_AMT_DOWN_PAYMENT_min,20.799999999999997
previous_AMT_DOWN_PAYMENT_var,39.6
previous_AMT_DOWN_PAYMENT_sum,61.5
previous_HOUR_APPR_PROCESS_START_mean,73.1
previous_HOUR_APPR_PROCESS_START_max,40.2
previous_HOUR_APPR_PROCESS_START_min,31.6
previous_HOUR_APPR_PROCESS_START_var,65.19999999999999
previous_RATE_DOWN_PAYMENT_mean,35.199999999999996
previous_RATE_DOWN_PAYMENT_max,45.39999999999999
previous_RATE_DOWN_PAYMENT_min,12.6
previous_RATE_DOWN_PAYMENT_var,30.0
previous_RATE_DOWN_PAYMENT_sum,25.5
previous_DAYS_DECISION_mean,42.5
previous_DAYS_DECISION_max,71.9
previous_DAYS_DECISION_min,34.9
previous_DAYS_DECISION_var,49.7
previous_DAYS_DECISION_sum,45.800000000000004
previous_SELLERPLACE_AREA_mean,61.9
previous_SELLERPLACE_AREA_max,59.5
previous_SELLERPLACE_AREA_var,41.400000000000006
previous_CNT_PAYMENT_count,4.6000000000000005
previous_CNT_PAYMENT_mean,93.89999999999999
previous_CNT_PAYMENT_max,26.199999999999996
previous_CNT_PAYMENT_min,14.400000000000002
