feature,importance
0,117.1
1,90.4
2,120.1
3,63.99999999999999
4,141.1
5,267.20000000000005
6,250.0
7,210.7
8,241.89999999999998
9,222.7
10,150.79999999999998
11,212.5
12,78.4
13,34.300000000000004
14,110.09999999999998
15,212.4
16,90.9
17,90.19999999999999
18,565.1999999999999
19,22.7
20,25.1
21,37.7
22,10.9
23,21.000000000000004
24,20.2
25,27.800000000000004
26,22.0
27,22.5
28,25.699999999999996
29,18.1
30,43.1
31,15.600000000000001
32,42.4
33,50.5
34,21.6
35,23.199999999999996
36,21.800000000000004
37,15.1
38,13.200000000000001
39,29.1
40,9.7
41,22.6
42,17.900000000000006
43,13.2
44,13.399999999999999
45,12.8
46,40.9
47,150.4
48,42.6
49,225.10000000000002
50,97.10000000000001
51,82.39999999999999
52,164.9
53,306.90000000000003
54,122.60000000000001
55,73.3
56,63.89999999999999
57,54.79999999999999
58,217.29999999999998
59,104.30000000000001
60,54.49999999999999
61,64.5
62,168.6
63,230.49999999999997
64,77.39999999999999
65,47.1
66,75.49999999999999
67,26.8
68,24.5
69,113.1
70,213.39999999999998
71,81.39999999999999
72,68.10000000000001
73,208.20000000000002
74,65.5
75,80.8
76,31.7
77,57.8
78,134.8
79,55.9
80,35.8
81,183.0
82,113.2
83,69.3
84,59.0
85,93.1
86,45.900000000000006
87,49.4
88,155.2
89,60.8
90,36.6
91,48.9
92,45.5
93,33.8
94,7.2
95,140.3
96,10.800000000000002
97,62.90000000000001
98,65.0
99,68.10000000000001
100,89.49999999999999
101,97.30000000000001
102,49.0
103,71.3
104,83.6
105,55.6
106,82.80000000000001
107,41.199999999999996
108,46.4
109,69.19999999999999
110,76.2
111,8.7
112,100.4
113,49.2
114,34.1
115,97.8
116,32.7
117,10.1
118,31.0
119,26.999999999999996
120,85.49999999999999
121,60.10000000000001
122,68.0
123,25.500000000000004
124,67.3
125,149.8
126,42.6
127,47.0
128,17.7
129,27.7
130,71.39999999999999
131,21.9
132,7.699999999999999
133,25.0
134,17.8
135,116.50000000000001
136,53.8
137,97.70000000000002
138,7.6
139,15.499999999999998
140,24.8
141,16.8
142,6.5
143,15.399999999999999
144,16.8
145,32.5
146,24.999999999999996
147,27.400000000000002
148,19.499999999999996
149,32.4
150,14.600000000000001
151,22.400000000000002
152,20.2
153,38.3
154,15.599999999999998
155,34.4
156,18.9
157,32.9
158,11.3
159,21.5
160,24.599999999999998
161,7.299999999999999
162,21.0
163,98.99999999999999
164,49.5
165,12.3
166,34.5
167,12.5
168,31.9
169,35.099999999999994
170,35.0
171,13.4
172,26.6
173,41.3
174,48.4
175,51.4
176,22.2
177,34.5
178,26.700000000000003
179,25.400000000000002
180,21.1
181,11.500000000000002
182,18.8
183,12.4
184,28.2
185,6.2
186,13.500000000000002
187,5.9
188,19.9
189,4.699999999999999
190,18.400000000000002
191,20.900000000000002
192,100.0
193,18.8
194,9.9
195,21.5
196,10.0
197,26.000000000000004
198,18.4
199,32.400000000000006
200,17.599999999999998
201,25.599999999999998
202,34.199999999999996
203,24.900000000000002
204,24.7
205,21.8
206,15.1
207,4.5
208,23.2
209,124.39999999999998
210,47.099999999999994
211,60.9
212,32.9
213,28.4
214,44.699999999999996
215,17.7
216,6.0
217,15.9
218,30.199999999999996
219,37.9
220,28.900000000000006
221,18.1
222,16.999999999999996
223,46.80000000000001
224,68.3
225,115.8
226,47.4
227,68.39999999999999
228,56.8
229,69.0
230,97.5
231,34.9
232,45.1
233,73.8
234,64.4
235,40.5
236,41.9
237,39.699999999999996
238,98.80000000000001
239,32.9
240,73.1
241,65.3
242,48.1
243,44.50000000000001
244,54.69999999999999
245,35.699999999999996
246,86.4
247,213.20000000000002
248,108.39999999999999
249,107.1
